Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,35
other,22,0,0,0,9.5,19,2,0,0,-6.694999999999993,40,1,1,1,1,1,6,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,-6.694999999999993,22,1,0,0,1,0,7,1,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,35
other,5,0,2,1,218.78571428571428,3063,14,4,0,43.963076923076954,5,1,1,1,1,1,3,0,0,0,0,35
other,5,0,3,1,218.78571428571428,3063,14,4,0,43.963076923076954,5,2,0,0,2,0,4,0,0,0,0,35
other,24,0,3,1,204.54545454545453,2250,11,2,0,27.485000000000014,5,1,1,0,1,1,5,0,0,0,0,35
other,5,0,1,1,204.54545454545453,2250,11,2,0,27.485000000000014,24,2,0,0,2,0,6,0,0,0,0,35
other,0,0,6,3,26.8,134,5,2,0,33.57500000000002,5,2,1,0,2,1,7,1,0,0,0,35
other,19,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,1,1,35
other,8,0,2,1,26.8,134,5,2,0,33.57500000000002,0,1,1,1,1,1,8,0,0,0,0,35
other,5,0,0,0,8.666666666666666,26,3,0,0,-48.994999999999976,8,1,0,0,1,0,9,0,0,0,0,35
other,32,0,0,0,7.0,14,2,0,0,36.62000000000003,5,0,0,0,0,0,10,0,0,0,0,35
other,5,1,2,2,279.8333333333333,1679,6,0,0,31.545000000000016,5,1,1,1,1,1,7,0,0,0,0,35
other,5,0,1,1,279.8333333333333,1679,6,0,0,31.545000000000016,5,1,0,0,1,0,8,0,0,0,0,35
other,40,0,4,1,279.8333333333333,1679,6,0,0,31.545000000000016,5,2,0,0,1,0,9,0,0,0,0,35
other,22,0,5,1,202.33333333333334,607,3,0,0,62.79000000000002,40,2,1,0,2,1,10,0,0,0,0,35
other,0,0,1,3,13.0,13,1,0,0,36.62000000000003,22,0,1,0,0,1,11,1,0,0,0,35
other,40,0,4,1,119.0,238,2,0,0,77.90500000000002,22,2,1,1,1,1,11,0,0,0,0,35
other,22,0,1,1,6.0,6,1,0,0,121.22000000000003,40,1,1,0,1,1,12,0,0,0,0,35
other,0,0,1,3,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,13,1,0,0,0,35
other,22,0,1,1,5.0,5,1,0,0,36.62000000000003,40,1,1,1,1,1,12,0,0,0,0,35
other,0,0,1,3,5.0,5,1,0,0,36.62000000000003,22,0,0,0,0,0,13,1,0,0,0,35
other,22,0,5,1,202.0,606,3,0,0,6.390000000000015,40,2,1,1,2,1,10,0,0,0,0,35
other,0,0,1,3,12.0,12,1,0,0,-132.57999999999996,22,0,1,0,0,1,11,1,0,0,0,35
other,40,0,4,1,119.0,238,2,0,0,77.90500000000002,22,2,1,1,1,1,11,0,0,0,0,35
other,22,0,1,1,5.0,5,1,0,0,36.62000000000003,40,1,1,0,1,1,12,0,0,0,0,35
other,0,0,1,3,5.0,5,1,0,0,36.62000000000003,22,0,0,0,0,0,13,1,0,0,0,35
other,22,0,1,1,6.0,6,1,0,0,121.22000000000003,40,1,1,1,1,1,12,0,0,0,0,35
other,0,0,1,3,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,13,1,0,0,0,35
other,5,0,4,1,15.666666666666666,47,3,2,0,119.19000000000003,5,5,1,1,3,1,5,0,0,0,0,35
other,7,1,4,4,0,0,0,0,0,0,5,3,4,0,2,2,6,0,0,0,0,35
other,4,0,5,3,0,0,0,0,0,0,7,1,2,1,1,2,7,0,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,35
other,4,0,5,3,0,0,0,0,0,0,7,1,2,2,1,2,7,0,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,35
other,4,0,4,3,0,0,0,0,0,0,5,1,4,1,1,3,6,0,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,35
other,0,0,4,3,0,0,0,0,0,0,5,1,4,2,1,3,6,1,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,35
other,0,0,4,3,15.666666666666666,47,3,2,0,119.19000000000003,5,3,4,3,3,3,6,1,0,0,0,35
other,5,0,2,1,2.0,4,2,1,0,120.20500000000001,0,0,2,0,0,2,7,0,0,0,0,35
other,18,0,3,1,0,0,0,0,0,0,0,0,2,1,0,2,7,0,0,0,0,35
other,32,0,2,1,1.0,1,1,1,0,121.22000000000003,0,0,2,2,0,2,7,0,0,0,0,35
other,4,0,5,7,0,0,0,0,0,0,5,3,4,4,1,3,6,0,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,7,0,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,7,0,0,0,0,35
other,15,0,1,1,0,0,0,0,0,0,3,0,25,5,0,6,2,0,0,0,0,35
other,5,1,2,2,38.0,152,4,0,0,75.87500000000001,3,1,25,6,1,7,2,0,0,0,0,35
other,5,0,1,1,38.0,152,4,0,0,75.87500000000001,5,2,0,0,2,0,3,0,0,0,0,35
other,40,0,0,0,5.0,10,2,0,0,77.90500000000002,5,2,1,0,1,1,4,0,0,0,0,35
other,22,0,0,0,0,0,0,0,0,0,40,1,1,0,1,1,5,0,0,0,0,35
other,0,0,1,3,0,0,0,0,0,0,22,1,0,0,1,0,6,1,0,0,0,35
other,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,35
other,22,0,1,1,5.0,10,2,0,0,77.90500000000002,40,1,1,1,1,1,5,0,0,0,0,35
other,0,0,1,3,5.0,10,2,0,0,77.90500000000002,22,1,0,0,1,0,6,1,0,0,0,35
other,32,0,1,1,5.0,10,2,0,0,77.90500000000002,0,0,0,0,0,0,7,0,0,0,0,35
other,8,0,5,1,5.0,10,2,0,0,77.90500000000002,5,0,1,1,0,1,4,0,0,0,0,35
other,29,1,2,4,115.22153465346534,465495,4040,231,0,-19.4673800659954,3,1,25,7,1,7,2,0,0,0,0,35
other,5,0,1,1,115.22153465346534,465495,4040,231,0,-19.4673800659954,29,1,0,0,1,0,3,0,0,0,0,35
other,5,0,2,1,115.22153465346534,465495,4040,231,0,-19.4673800659954,5,2,0,0,1,0,4,0,0,0,0,35
other,5,1,3,2,116.40692527987503,447119,3841,162,0,-21.72864397905758,5,2,1,0,2,1,5,0,0,0,0,35
other,9,0,9,2,6.0,6,1,0,0,36.62000000000003,5,0,1,0,0,1,6,0,0,0,0,35
other,5,1,4,2,116.40703125,447003,3840,162,0,-21.703582953652784,5,7,1,1,1,1,6,0,0,0,0,35
other,5,0,1,1,315.5340050377834,125267,397,7,0,-71.13499999999996,5,2,6,0,2,1,7,0,0,0,0,35
other,10,1,1,2,9.0,9,1,0,0,-47.97999999999996,5,1,1,0,1,1,8,0,0,0,0,35
other,4,0,2,7,9.0,9,1,0,0,-47.97999999999996,10,0,0,0,0,0,9,0,0,0,0,35
other,5,1,3,4,315.57323232323233,124967,396,7,0,-70.52055700609222,5,1,1,1,1,1,8,0,0,0,0,35
other,5,0,2,1,315.57323232323233,124967,396,7,0,-70.52055700609222,5,1,0,0,1,0,9,0,0,0,0,35
other,40,0,3,1,315.57323232323233,124967,396,7,0,-70.52055700609222,5,4,0,0,1,0,10,0,0,0,0,35
other,22,0,0,0,285.5842696629214,50834,178,1,0,-116.12327586206894,40,1,3,0,1,1,11,0,0,0,0,35
other,5,1,1,2,285.5842696629214,50834,178,1,0,-116.12327586206894,22,1,0,0,1,0,12,0,0,0,0,35
other,5,0,1,1,285.5842696629214,50834,178,1,0,-116.12327586206894,5,2,0,0,2,0,13,0,0,0,0,35
other,11,1,6,2,5.0,10,2,0,0,77.90500000000002,5,2,1,0,2,1,14,0,0,0,0,35
other,0,0,4,3,5.0,10,2,0,0,77.90500000000002,11,1,1,0,1,1,15,1,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,35
other,4,0,3,7,0,0,0,0,0,0,11,0,1,1,0,1,15,0,0,0,0,35
other,5,1,3,4,283.03409090909093,49814,176,1,0,-114.31941860465113,5,1,1,1,1,1,14,0,0,0,0,35
other,5,0,3,1,283.03409090909093,49814,176,1,0,-114.31941860465113,5,1,0,0,1,0,15,0,0,0,0,35
other,40,0,3,1,283.03409090909093,49814,176,1,0,-114.31941860465113,5,7,0,0,1,0,16,0,0,0,0,35
other,22,0,1,1,260.3448275862069,7550,29,1,0,46.12413793103451,40,1,6,0,1,1,17,0,0,0,0,35
other,5,1,1,2,260.3448275862069,7550,29,1,0,46.12413793103451,22,1,0,0,1,0,18,0,0,0,0,35
other,5,0,1,1,260.3448275862069,7550,29,1,0,46.12413793103451,5,2,0,0,2,0,19,0,0,0,0,35
other,12,1,6,2,6.666666666666667,20,3,0,0,119.19000000000003,5,2,1,0,2,1,20,0,0,0,0,35
other,0,0,3,3,6.666666666666667,20,3,0,0,119.19000000000003,12,1,1,0,1,1,21,1,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,35
other,4,0,4,7,0,0,0,0,0,0,12,0,1,1,0,1,21,0,0,0,0,35
other,5,1,2,4,238.26923076923077,6195,26,1,0,43.78346153846158,5,1,1,1,1,1,20,0,0,0,0,35
other,5,0,3,1,238.26923076923077,6195,26,1,0,43.78346153846158,5,1,0,0,1,0,21,0,0,0,0,35
other,40,0,3,1,238.26923076923077,6195,26,1,0,43.78346153846158,5,12,0,0,1,0,22,0,0,0,0,35
other,22,0,1,1,7.666666666666667,23,3,0,0,62.79000000000002,40,1,11,0,1,1,23,0,0,0,0,35
other,0,0,0,2,7.666666666666667,23,3,0,0,62.79000000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,77.90500000000002,40,1,11,1,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,77.90500000000002,40,1,11,2,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.0,18,2,0,0,-6.694999999999993,40,1,11,3,1,1,23,0,0,0,0,35
other,0,0,0,2,9.0,18,2,0,0,-6.694999999999993,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.0,21,3,0,0,62.79000000000002,40,1,11,4,1,1,23,0,0,0,0,35
other,0,0,0,2,7.0,21,3,0,0,62.79000000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,77.90500000000002,40,1,11,5,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,4.0,8,2,1,0,120.20500000000001,40,1,11,6,1,1,23,0,0,0,0,35
other,0,0,0,2,4.0,8,2,1,0,120.20500000000001,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.666666666666667,23,3,0,0,90.99000000000004,40,1,11,7,1,1,23,0,0,0,0,35
other,0,0,0,2,7.666666666666667,23,3,0,0,90.99000000000004,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.0,7,1,0,0,121.22000000000003,40,1,11,8,1,1,23,0,0,0,0,35
other,0,0,0,2,7.0,7,1,0,0,121.22000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.5,13,2,0,0,77.90500000000002,40,1,11,9,1,1,23,0,0,0,0,35
other,0,0,0,2,6.5,13,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.333333333333333,19,3,0,0,34.59000000000003,40,1,11,10,1,1,23,0,0,0,0,35
other,0,0,0,2,6.333333333333333,19,3,0,0,34.59000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,0,0,11.0,11,1,0,0,36.62000000000003,40,1,11,11,1,1,23,0,0,0,0,35
other,0,0,0,2,11.0,11,1,0,0,36.62000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,262.77142857142854,9197,35,0,0,17.0861290322581,40,1,6,1,1,1,17,0,0,0,0,35
other,5,1,1,2,262.77142857142854,9197,35,0,0,17.0861290322581,22,1,0,0,1,0,18,0,0,0,0,35
other,5,0,1,1,262.77142857142854,9197,35,0,0,17.0861290322581,5,2,0,0,2,0,19,0,0,0,0,35
other,12,1,6,2,7.0,28,4,0,0,97.025,5,2,1,0,2,1,20,0,0,0,0,35
other,0,0,3,3,7.0,28,4,0,0,97.025,12,1,1,0,1,1,21,1,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,35
other,4,0,4,7,0,0,0,0,0,0,12,0,1,1,0,1,21,0,0,0,0,35
other,5,1,2,4,252.70967741935485,7834,31,0,0,13.363333333333344,5,1,1,1,1,1,20,0,0,0,0,35
other,5,0,3,1,252.70967741935485,7834,31,0,0,13.363333333333344,5,1,0,0,1,0,21,0,0,0,0,35
other,40,0,3,1,252.70967741935485,7834,31,0,0,13.363333333333344,5,15,0,0,1,0,22,0,0,0,0,35
other,22,0,1,1,7.0,14,2,0,0,35.60500000000002,40,1,14,0,1,1,23,0,0,0,0,35
other,0,0,0,2,7.0,14,2,0,0,35.60500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.0,6,1,0,0,36.62000000000003,40,1,14,1,1,1,23,0,0,0,0,35
other,0,0,0,2,6.0,6,1,0,0,36.62000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,12.0,12,1,0,0,-132.57999999999996,40,1,14,2,1,1,23,0,0,0,0,35
other,0,0,0,2,12.0,12,1,0,0,-132.57999999999996,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.0,9,1,0,0,36.62000000000003,40,1,14,3,1,1,23,0,0,0,0,35
other,0,0,0,2,9.0,9,1,0,0,36.62000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,3.6666666666666665,11,3,0,0,120.20500000000001,40,1,14,4,1,1,23,0,0,0,0,35
other,0,0,0,2,3.6666666666666665,11,3,0,0,120.20500000000001,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,5.25,21,4,0,0,62.79000000000002,40,1,14,5,1,1,23,0,0,0,0,35
other,0,0,0,2,5.25,21,4,0,0,62.79000000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.0,7,1,0,0,36.62000000000003,40,1,14,6,1,1,23,0,0,0,0,35
other,0,0,0,2,7.0,7,1,0,0,36.62000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,5.666666666666667,17,3,0,0,77.90500000000002,40,1,14,7,1,1,23,0,0,0,0,35
other,0,0,0,2,5.666666666666667,17,3,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,5.0,5,1,0,0,121.22000000000003,40,1,14,8,1,1,23,0,0,0,0,35
other,0,0,0,2,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,4.666666666666667,14,3,0,0,77.90500000000002,40,1,14,9,1,1,23,0,0,0,0,35
other,0,0,0,2,4.666666666666667,14,3,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,-6.694999999999993,40,1,14,10,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,-6.694999999999993,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.666666666666666,29,3,0,0,-21.809999999999945,40,1,14,11,1,1,23,0,0,0,0,35
other,0,0,0,2,9.666666666666666,29,3,0,0,-21.809999999999945,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.5,13,2,0,0,77.90500000000002,40,1,14,12,1,1,23,0,0,0,0,35
other,0,0,0,2,6.5,13,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,8.0,8,1,0,0,-47.97999999999996,40,1,14,13,1,1,23,0,0,0,0,35
other,0,0,0,2,8.0,8,1,0,0,-47.97999999999996,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,0,0,6.333333333333333,19,3,0,0,34.59000000000003,40,1,14,14,1,1,23,0,0,0,0,35
other,0,0,0,2,6.333333333333333,19,3,0,0,34.59000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,227.0,8172,36,0,0,1.0950000000000273,40,1,6,2,1,1,17,0,0,0,0,35
other,5,1,1,2,227.0,8172,36,0,0,1.0950000000000273,22,1,0,0,1,0,18,0,0,0,0,35
other,5,0,1,1,227.0,8172,36,0,0,1.0950000000000273,5,2,0,0,2,0,19,0,0,0,0,35
other,12,1,6,2,9.333333333333334,28,3,0,0,6.390000000000015,5,2,1,0,2,1,20,0,0,0,0,35
other,0,0,3,3,9.333333333333334,28,3,0,0,6.390000000000015,12,1,1,0,1,1,21,1,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,35
other,4,0,4,7,0,0,0,0,0,0,12,0,1,1,0,1,21,0,0,0,0,35
other,5,1,2,4,206.33333333333334,6809,33,0,0,6.703636363636377,5,1,1,1,1,1,20,0,0,0,0,35
other,5,0,3,1,206.33333333333334,6809,33,0,0,6.703636363636377,5,1,0,0,1,0,21,0,0,0,0,35
other,40,0,3,1,206.33333333333334,6809,33,0,0,6.703636363636377,5,13,0,0,1,0,22,0,0,0,0,35
other,22,0,1,1,5.5,11,2,0,0,120.20500000000001,40,1,12,0,1,1,23,0,0,0,0,35
other,0,0,0,2,5.5,11,2,0,0,120.20500000000001,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.666666666666667,23,3,0,0,62.79000000000002,40,1,12,1,1,1,23,0,0,0,0,35
other,0,0,0,2,7.666666666666667,23,3,0,0,62.79000000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.333333333333334,28,3,0,0,90.99000000000004,40,1,12,2,1,1,23,0,0,0,0,35
other,0,0,0,2,9.333333333333334,28,3,0,0,90.99000000000004,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,10.333333333333334,31,3,0,0,-50.00999999999996,40,1,12,3,1,1,23,0,0,0,0,35
other,0,0,0,2,10.333333333333334,31,3,0,0,-50.00999999999996,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.0,27,3,0,0,6.390000000000015,40,1,12,4,1,1,23,0,0,0,0,35
other,0,0,0,2,9.0,27,3,0,0,6.390000000000015,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,11.5,23,2,0,0,35.60500000000002,40,1,12,5,1,1,23,0,0,0,0,35
other,0,0,0,2,11.5,23,2,0,0,35.60500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.333333333333333,19,3,0,0,62.79000000000002,40,1,12,6,1,1,23,0,0,0,0,35
other,0,0,0,2,6.333333333333333,19,3,0,0,62.79000000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,6.5,13,2,0,0,77.90500000000002,40,1,12,7,1,1,23,0,0,0,0,35
other,0,0,0,2,6.5,13,2,0,0,77.90500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,8.0,16,2,0,0,35.60500000000002,40,1,12,8,1,1,23,0,0,0,0,35
other,0,0,0,2,8.0,16,2,0,0,35.60500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,7.0,21,3,0,0,6.390000000000015,40,1,12,9,1,1,23,0,0,0,0,35
other,0,0,0,2,7.0,21,3,0,0,6.390000000000015,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,-6.694999999999993,40,1,12,10,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,-6.694999999999993,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,9.5,19,2,0,0,35.60500000000002,40,1,12,11,1,1,23,0,0,0,0,35
other,0,0,0,2,9.5,19,2,0,0,35.60500000000002,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,0,0,6.333333333333333,19,3,0,0,34.59000000000003,40,1,12,12,1,1,23,0,0,0,0,35
other,0,0,0,2,6.333333333333333,19,3,0,0,34.59000000000003,22,0,0,0,0,0,24,1,0,0,0,35
other,22,0,1,1,238.41176470588235,8106,34,0,0,30.49558823529415,40,1,6,3,1,1,17,0,0,0,0,35
other,5,1,1,2,238.41176470588235,8106,34,0,0,30.49558823529415,22,1,0,0,1,0,18,0,0,0,0,35
other,5,0,1,1,238.41176470588235,8106,34,0,0,30.49558823529415,5,2,0,0,2,0,19,0,0,0,0,35
other,12,1,6,2,5.2,26,5,0,0,117.16000000000003,5,2,1,0,2,1,20,0,0,0,0,35
other,0,0,3,3,5.2,26,5,0,0,117.16000000000003,12,1,1,0,1,1,21,1,0,0,0,35
other,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,35
other,4,0,4,7,0,0,0,0,0,0,12,0,1,1,0,1,21,0,0,0,0,35
